ANO,IBGE7,NOME,TTREVA_EF_TOTAL,TTREVA_EM_TOTAL,TXMOINF,TXBRUTAMORT,TXCOBPLP,PINTERDRSAI,REN_PIBPC_D,REN_PVAAGR,REN_PVAIND,POP_TOT
2013,3505104,Barbosa,3.40,6.80,0.00,7.00,9.10,0.88,11.14,26.27,5.31,6998
2013,3505203,Bariri,1.90,9.10,14.18,8.40,11.37,3.18,20.62,5.83,30.71,33466
2013,3505302,Barra Bonita,1.00,4.10,8.33,7.63,15.32,2.46,24.71,1.65,34.20,36310
2013,3505351,Barra do Chapéu,2.20,9.40,0.00,5.80,0.51,0.79,7.07,30.18,5.50,5514
2013,3505401,Barra do Turvo,2.90,14.10,21.74,7.74,3.39,0.37,7.26,4.98,6.33,7878
2013,3505500,Barretos,1.60,5.80,12.06,8.67,25.43,0.95,24.31,5.04,25.37,117779
2013,3505609,Barrinha,1.70,10.10,13.73,5.61,37.99,0.37,9.85,7.33,17.67,30506
2013,3505708,Barueri,1.20,6.20,8.12,6.38,61.52,1.05,142.99,0.00,13.20,256756
2013,3505807,Bastos,1.70,9.60,3.68,5.51,13.13,9.02,27.85,56.20,9.12,21061
2013,3505906,Batatais,2.50,10.00,9.10,6.67,23.72,1.78,19.78,11.83,21.52,59654
2013,3506003,Bauru,1.40,6.60,14.31,7.10,42.50,1.24,25.56,0.23,16.22,362062
2013,3506102,Bebedouro,1.80,8.30,9.56,7.33,38.68,0.33,22.99,3.03,21.33,77487
2013,3506201,Bento de Abreu,1.40,7.90,,6.00,32.53,0.87,29.53,22.15,34.83,2831
2013,3506300,Bernardino de Campos,1.50,8.30,8.13,10.33,6.89,2.25,12.70,12.47,23.87,11133
2013,3506359,Bertioga,2.60,7.50,20.09,4.56,17.53,1.10,23.60,0.24,25.15,53679
2013,3506409,Bilac,1.70,14.10,13.70,6.65,12.01,4.20,15.16,33.45,5.63,7519
2013,3506508,Birigui,1.30,7.20,11.72,5.91,25.24,0.83,18.78,2.03,27.38,115898
2013,3506607,Biritiba-Mirim,2.50,10.90,19.23,6.26,10.58,0.79,15.45,47.71,6.36,30492
2013,3506706,Boa Esperança do Sul,2.40,17.70,15.54,7.24,17.32,3.17,12.40,31.73,5.81,14356
2013,3506805,Bocaina,3.50,11.20,6.25,7.78,17.81,0.90,25.81,9.07,41.66,11568
2013,3506904,Bofete,2.80,12.60,0.00,5.90,8.85,0.18,12.89,28.00,15.93,10504
2013,3507001,Boituva,1.00,8.40,8.71,5.30,34.06,1.27,35.47,1.40,42.86,53431
2013,3507100,Bom Jesus dos Perdões,1.50,6.60,3.34,5.73,23.99,0.22,16.58,2.42,33.25,21976
2013,3507159,Bom Sucesso de Itararé,2.00,4.20,28.57,5.57,3.84,1.80,10.65,10.98,32.04,3772
2013,3507209,Borá,0.70,5.60,,2.40,24.58,0.00,69.48,18.75,45.01,834
2013,3507308,Boracéia,1.60,13.60,0.00,7.49,9.01,2.09,34.82,8.74,60.86,4540
2013,3507407,Borborema,1.60,7.30,6.94,6.46,10.92,0.67,15.60,28.52,9.11,15335
2013,3507456,Borebi,1.30,8.10,,7.32,7.77,7.18,15.38,41.44,4.07,2458
2013,3507506,Botucatu,1.80,6.80,10.27,6.94,34.64,0.28,24.20,2.58,34.07,136269
2013,3507605,Bragança Paulista,1.40,9.40,4.89,7.01,40.40,0.25,24.04,2.07,29.59,156995
2013,3507704,Braúna,1.80,5.60,0.00,3.74,10.78,1.55,10.93,27.02,7.12,5345
2013,3507753,Brejo Alegre,0.30,3.00,0.00,5.88,20.97,2.61,55.09,6.47,53.35,2723
2013,3507803,Brodowski,2.30,9.30,6.97,5.04,24.92,0.97,15.85,11.96,20.93,22797
2013,3507902,Brotas,2.20,12.10,13.65,6.05,15.12,0.79,19.40,10.66,19.90,22959
2013,3508009,Buri,3.30,15.80,20.13,6.19,5.45,0.55,11.74,34.32,8.45,19395
2013,3508108,Buritama,1.30,4.30,4.55,7.60,14.82,3.21,23.71,7.37,52.73,16312
2013,3508207,Buritizal,1.40,7.30,0.00,6.08,37.23,0.96,30.56,27.22,6.95,4279
2013,3508306,Cabrália Paulista,1.60,5.60,0.00,8.80,7.54,6.48,15.58,41.55,10.13,4430
2013,3508405,Cabreúva,1.80,7.50,16.44,5.32,39.87,0.23,49.46,1.22,44.09,45112
2013,3508504,Caçapava,1.50,6.50,11.04,5.92,42.63,0.35,33.56,0.67,48.78,89668
2013,3508603,Cachoeira Paulista,1.90,6.50,9.64,6.86,25.71,1.55,12.07,3.05,13.16,31791
2013,3508702,Caconde,1.50,5.10,5.68,6.34,13.06,1.24,9.15,16.78,13.53,18926
2013,3508801,Cafelândia,1.40,6.40,16.33,8.71,21.69,3.01,16.17,27.42,14.25,17346
2013,3508900,Caiabu,1.30,9.10,0.00,8.33,4.62,3.54,9.64,31.69,6.49,4201
2013,3509007,Caieiras,0.90,3.50,14.06,5.29,38.53,0.33,23.77,0.12,44.73,93215
2013,3509106,Caiuá,2.40,12.70,0.00,6.83,6.05,3.73,10.15,35.26,5.26,5418
2013,3509205,Cajamar,1.10,5.50,11.80,4.47,39.45,0.18,96.49,0.00,27.43,69584
2013,3509254,Cajati,2.20,8.80,24.07,5.61,15.88,1.10,26.60,7.75,48.90,29059
2013,3509304,Cajobi,0.50,8.30,0.00,6.65,19.63,4.77,9.24,17.82,7.00,10232
2013,3509403,Cajuru,2.10,8.60,11.05,7.46,22.23,1.91,14.71,20.32,20.70,24783
2013,3509452,Campina do Monte Alegre,1.10,12.50,28.17,7.03,15.70,1.58,14.32,21.75,5.12,5836
2013,3509502,Campinas,1.70,8.90,9.51,5.95,53.45,0.45,39.74,0.19,21.75,1144862
2013,3509601,Campo Limpo Paulista,1.00,7.20,5.06,5.84,42.25,0.40,15.93,0.45,33.43,79091
2013,3509700,Campos do Jordão,1.90,16.20,13.79,6.37,12.76,0.35,15.34,0.39,12.74,50221
2013,3509809,Campos Novos Paulista,2.70,6.00,0.00,6.70,3.12,0.00,18.59,43.23,5.42,4776
2013,3509908,Cananéia,2.30,6.00,5.88,6.35,5.18,0.16,29.91,3.59,54.67,12598
2013,3509957,Canas,3.00,14.50,47.06,7.20,7.52,1.81,17.73,1.33,43.58,4722
2013,3510005,Cândido Mota,1.30,5.20,15.53,8.16,10.87,1.92,18.62,16.71,20.88,30993
2013,3510104,Cândido Rodrigues,0.00,2.40,0.00,6.14,25.55,2.37,19.26,32.93,10.54,2767
2013,3510153,Canitar,1.70,12.00,30.30,5.70,15.79,0.00,18.57,9.01,42.83,4737
2013,3510203,Capão Bonito,2.10,9.90,10.99,7.26,8.18,1.30,10.89,14.31,10.33,47510
2013,3510302,Capela do Alto,2.80,7.90,17.32,5.02,11.26,0.43,10.38,20.14,8.34,18933
2013,3510401,Capivari,2.00,10.80,10.22,6.51,40.11,1.07,24.90,4.28,37.26,51949
2013,3510500,Caraguatatuba,1.70,6.50,9.72,6.45,23.24,0.83,19.12,0.30,21.67,109678
2013,3510609,Carapicuíba,1.50,7.60,11.68,4.74,38.53,1.14,9.50,0.00,17.63,387788
2013,3510708,Cardoso,2.10,6.60,0.00,7.68,15.31,4.34,10.37,16.80,6.88,12233
2013,3510807,Casa Branca,1.60,5.20,13.33,8.45,20.77,0.90,14.40,12.84,10.94,29597
2013,3510906,Cássia dos Coqueiros,1.40,5.00,,7.15,7.83,1.40,26.78,63.38,4.98,2657
2013,3511003,Castilho,2.00,10.00,18.12,7.02,21.03,5.76,18.69,14.56,17.72,19360
2013,3511102,Catanduva,1.30,6.50,17.02,8.43,37.78,0.36,24.12,1.25,21.91,118209
2013,3511201,Catiguá,1.10,5.20,0.00,8.00,54.52,1.51,12.12,23.01,6.14,7502
2013,3511300,Cedral,2.30,13.00,0.00,7.37,26.33,0.00,23.38,12.44,28.55,8553
2013,3511409,Cerqueira César,2.80,8.20,16.67,7.97,9.59,7.96,21.43,13.97,35.35,18703
2013,3511508,Cerquilho,1.20,8.90,9.73,6.00,29.89,0.81,27.95,3.73,44.54,43473
2013,3511607,Cesário Lange,2.00,17.10,0.00,5.44,14.54,2.31,13.68,11.11,17.98,16717
2013,3511706,Charqueada,1.90,11.30,25.77,5.90,33.89,1.96,12.65,12.81,24.10,16092
2013,3511904,Clementina,1.90,11.60,26.09,5.83,6.41,0.43,17.46,9.37,34.56,7717
2013,3512001,Colina,1.40,8.30,8.26,7.79,34.67,1.87,29.35,11.10,39.81,18107
2013,3512100,Colômbia,2.40,13.60,8.93,7.59,13.23,2.80,30.30,28.30,30.27,6196
2013,3512209,Conchal,2.20,8.30,2.45,5.77,26.34,4.08,15.39,3.60,31.98,26689
2013,3512308,Conchas,2.10,6.40,9.43,9.61,5.33,4.04,13.70,14.76,18.67,17162
2013,3512407,Cordeirópolis,2.30,11.00,13.07,5.03,43.03,0.52,59.22,2.68,42.01,22648
2013,3512506,Coroados,2.60,11.40,12.82,6.95,15.83,0.70,15.98,37.48,14.48,5615
2013,3512605,Coronel Macedo,2.50,18.80,0.00,6.79,1.88,0.30,9.37,37.68,6.22,5009
2013,3512704,Corumbataí,2.20,9.70,0.00,6.22,27.00,0.00,20.75,24.75,7.42,4018
2013,3512803,Cosmópolis,1.70,10.10,11.26,5.50,38.78,1.14,15.03,1.72,25.68,64415
2013,3512902,Cosmorama,2.50,11.00,43.48,8.64,15.13,0.49,25.85,13.96,38.15,7404
2013,3513009,Cotia,1.50,9.00,9.34,5.25,40.35,0.36,36.12,0.19,34.09,220941
2013,3513108,Cravinhos,2.30,8.10,11.55,5.87,39.34,0.67,23.51,7.88,31.04,33543
2013,3513207,Cristais Paulista,1.60,6.00,16.39,6.30,19.19,0.00,13.88,34.43,6.80,8089
2013,3513306,Cruzália,0.50,1.50,43.48,7.52,7.92,0.94,20.58,33.99,6.76,2260
2013,3513405,Cruzeiro,1.80,6.80,18.66,7.49,49.50,3.10,20.45,0.50,35.67,80408
2013,3513504,Cubatão,1.50,10.30,22.22,5.80,42.18,1.35,42.51,0.01,7.61,125178
2013,3513603,Cunha,2.70,12.90,0.00,6.88,5.34,1.79,6.32,15.87,4.27,22251
2013,3513702,Descalvado,2.10,10.50,7.41,7.30,31.16,1.71,26.74,8.29,34.82,32595
2013,3513801,Diadema,1.60,7.80,15.82,5.35,46.76,1.12,27.25,0.00,37.74,406718
2013,3513850,Dirce Reis,1.10,7.20,27.78,11.36,8.86,0.56,20.42,19.14,31.59,1760
2013,3513900,Divinolândia,2.40,9.30,0.00,8.70,11.42,1.18,14.71,13.15,5.78,11604
2013,3514007,Dobrada,1.30,6.50,0.00,5.22,29.39,1.47,8.20,29.50,4.97,8432
2013,3514106,Dois Córregos,1.80,13.00,8.72,6.66,13.56,3.84,16.87,16.11,22.18,26126
2013,3514205,Dolcinópolis,0.70,7.00,,10.24,12.94,2.30,12.40,28.22,8.56,2148
2013,3514304,Dourado,1.00,8.30,0.00,7.54,22.47,0.25,27.42,10.62,29.06,8884
2013,3514403,Dracena,1.80,6.40,8.62,7.94,20.94,3.63,18.90,5.28,11.01,45346
2013,3514502,Duartina,1.40,3.50,14.08,8.26,15.07,5.75,12.23,11.38,13.83,12585
2013,3514601,Dumont,1.50,7.10,0.00,5.30,45.01,0.30,14.93,15.03,23.75,8874
2013,3514700,Echaporã,0.80,10.00,16.95,7.83,9.99,0.00,14.83,40.54,5.64,6389
2013,3514809,Eldorado,1.70,10.60,21.83,6.89,5.28,0.28,9.53,35.81,6.24,15238
2013,3514908,Elias Fausto,0.90,9.90,5.56,5.97,22.50,0.49,23.71,17.18,35.96,16762
2013,3514924,Elisiário,1.20,5.00,0.00,8.93,33.85,0.00,13.76,31.31,6.86,3359
2013,3514957,Embaúba,0.80,5.50,43.48,10.86,30.33,0.92,14.16,34.72,10.83,2486
2013,3515004,Embu,2.00,9.00,11.14,5.28,28.30,0.47,23.35,0.00,23.36,256247
2013,3515103,Embu-Guaçu,1.00,6.50,11.28,6.52,15.05,0.35,11.02,0.16,27.03,66273
2013,3515129,Emilianópolis,0.60,4.40,0.00,6.99,11.50,6.34,11.33,29.14,7.03,3149
2013,3515152,Engenheiro Coelho,1.50,5.10,7.91,4.64,18.00,1.70,16.56,3.76,28.60,17681
2013,3515186,Espírito Santo do Pinhal,2.60,8.60,16.13,8.25,42.20,0.03,22.04,5.84,30.17,43611
2013,3515194,Espírito Santo do Turvo,1.20,5.20,0.00,3.76,4.29,1.11,15.48,17.37,27.07,4525
2013,3515202,Estrela d&apos;Oeste,1.70,9.70,0.00,8.16,12.06,4.59,41.80,4.43,53.84,8458
2013,3515301,Estrela do Norte,0.90,5.20,,4.72,32.45,0.69,15.37,34.17,5.65,2752
2013,3515350,Euclides da Cunha Paulista,1.00,4.20,7.69,6.99,11.38,0.63,8.32,26.26,6.82,9729
2013,3515400,Fartura,2.20,6.00,21.05,6.80,3.84,1.41,13.62,16.25,15.54,15889
2013,3515509,Fernandópolis,1.30,6.60,6.47,7.70,18.65,1.76,19.68,3.60,17.15,67543
2013,3515608,Fernando Prestes,0.90,2.10,0.00,7.32,34.41,0.38,19.43,38.16,10.36,5736
2013,3515657,Fernão,0.50,3.70,0.00,10.94,2.61,0.00,17.91,47.54,5.48,1646
2013,3515707,Ferraz de Vasconcelos,1.90,9.20,17.33,5.43,20.34,0.88,11.94,0.06,39.65,180326
2013,3515806,Flora Rica,0.00,6.20,0.00,10.01,4.41,1.52,17.32,45.65,5.22,1699
2013,3515905,Floreal,0.40,5.60,0.00,8.22,21.79,2.52,15.14,37.63,7.98,3042
2013,3516002,Flórida Paulista,1.30,6.70,9.09,6.79,3.65,5.49,11.17,29.18,13.37,13704
2013,3516101,Florínia,0.30,14.70,25.64,7.03,4.47,0.00,24.33,40.53,5.89,2843
2013,3516200,Franca,1.40,7.60,11.00,6.20,33.71,0.32,18.39,0.60,23.49,336734
2013,3516309,Francisco Morato,1.50,7.30,11.87,4.73,24.78,0.83,6.30,0.02,11.12,164718
2013,3516408,Franco da Rocha,2.00,5.50,14.04,5.53,27.76,0.28,13.73,0.10,34.42,141824
2013,3516507,Gabriel Monteiro,0.00,0.00,0.00,5.73,17.81,1.65,13.37,26.38,13.28,2790
2013,3516606,Gália,2.80,14.70,41.67,9.55,9.62,0.98,11.75,22.47,15.01,7019
2013,3516705,Garça,1.20,6.80,16.73,8.36,12.95,2.28,17.04,5.80,20.82,44479
2013,3516804,Gastão Vidigal,2.20,4.40,0.00,6.02,21.24,1.22,9.48,25.64,5.87,4482
2013,3516853,Gavião Peixoto,2.70,11.00,45.45,5.61,40.97,1.73,18.80,33.13,14.16,4635
2013,3516903,General Salgado,1.40,8.90,8.06,7.57,24.52,3.70,20.38,14.26,23.21,10970
2013,3517000,Getulina,2.00,9.80,26.55,7.49,23.48,1.40,12.51,39.61,5.28,11209
2013,3517109,Glicério,3.00,8.20,16.39,8.22,18.67,1.12,15.15,34.64,13.07,4745
2013,3517208,Guaiçara,1.10,8.60,7.87,7.03,35.53,1.57,11.24,14.61,20.10,11385
2013,3517307,Guaimbê,1.20,10.20,25.64,9.55,19.72,0.39,9.01,19.06,3.76,5654
2013,3517406,Guaíra,1.40,8.30,16.88,7.27,35.73,3.26,31.76,15.39,33.74,39314
2013,3517505,Guapiaçu,4.10,11.60,9.95,6.34,26.24,0.19,14.03,18.40,22.46,19409
2013,3517604,Guapiara,0.90,7.70,23.62,7.23,1.85,0.50,15.35,49.85,12.86,18129
2013,3517703,Guará,1.30,8.40,22.52,6.32,34.74,2.36,16.41,15.90,27.87,20733
2013,3517802,Guaraçaí,2.50,4.40,25.64,8.15,13.89,4.79,17.50,42.34,4.99,8586
2013,3517901,Guaraci,0.70,3.30,23.62,7.09,9.66,1.75,17.74,30.12,19.08,10584
2013,3518008,Guarani d&apos;Oeste,0.00,1.60,0.00,4.94,7.56,1.02,10.71,16.84,10.79,2023
2013,3518107,Guarantã,3.40,11.80,13.89,5.73,13.38,3.25,14.36,28.12,13.22,6629
2013,3518206,Guararapes,0.90,6.10,17.95,6.81,24.01,4.10,18.41,19.48,19.11,32023
2013,3518305,Guararema,1.90,5.80,4.87,6.03,20.11,1.05,45.02,2.11,19.75,27679
2013,3518404,Guaratinguetá,1.50,6.80,15.60,7.57,26.38,0.64,29.60,0.70,37.22,117663
2013,3518503,Guareí,3.60,12.70,0.00,4.09,3.85,0.00,10.29,34.16,14.30,16149
2013,3518602,Guariba,1.60,7.40,8.58,4.66,40.18,0.59,15.52,7.68,30.63,37747
2013,3518701,Guarujá,2.30,9.00,21.35,6.19,37.07,0.58,18.47,0.36,22.80,306683
2013,3518800,Guarulhos,1.90,8.20,12.66,5.40,44.02,0.61,30.82,0.07,27.59,1299249
2013,3518859,Guatapará,1.50,8.40,25.32,6.13,28.85,0.75,23.97,56.33,8.89,7341
2013,3518909,Guzolândia,2.00,6.70,31.75,7.17,37.75,3.35,8.56,22.94,7.63,5023
2013,3519006,Herculândia,1.10,9.30,20.83,6.55,9.66,9.70,16.52,20.66,28.89,9154
2013,3519055,Holambra,1.20,9.50,0.00,4.72,29.93,0.21,36.98,34.53,21.76,12707
2013,3519071,Hortolândia,1.40,6.00,8.03,4.79,34.91,0.27,36.09,0.01,44.81,209139
2013,3519105,Iacanga,2.20,8.00,31.50,6.96,8.54,0.95,24.37,15.25,21.87,10776
2013,3519204,Iacri,1.70,11.30,13.33,8.88,9.63,4.62,15.82,52.42,6.45,6530
2013,3519253,Iaras,9.50,11.30,36.59,4.71,4.59,4.73,9.42,17.06,5.20,7431
2013,3519303,Ibaté,1.90,9.40,6.02,5.70,23.62,1.02,14.26,8.03,28.30,32810
2013,3519402,Ibirá,1.10,10.70,0.00,8.52,23.22,6.46,13.35,19.34,14.82,11615
2013,3519501,Ibirarema,1.30,7.50,21.98,6.80,9.47,1.54,18.15,23.17,22.03,7203
2013,3519600,Ibitinga,1.90,8.00,11.54,7.20,22.85,0.70,16.98,7.50,25.29,56531
2013,3519709,Ibiúna,2.90,7.50,15.83,6.34,12.12,0.22,13.85,20.40,18.07,75241
2013,3519808,Icém,1.40,13.00,0.00,7.36,25.90,1.01,16.13,13.44,22.90,7877
2013,3519907,Iepê,0.20,7.60,10.10,7.16,12.38,1.19,15.07,32.08,6.24,7966
2013,3520004,Igaraçu do Tietê,2.10,11.20,10.75,6.91,7.90,3.91,8.59,5.25,6.91,24299
2013,3520103,Igarapava,1.20,9.90,3.37,6.30,23.01,2.72,20.74,8.76,19.33,29365
2013,3520202,Igaratá,1.60,11.30,14.18,6.27,9.82,0.00,13.17,2.26,18.04,9251
2013,3520301,Iguape,2.10,7.00,11.83,7.30,7.57,0.21,37.37,4.21,57.74,30124
2013,3520400,Ilhabela,1.40,7.90,2.23,4.26,8.65,1.31,88.17,0.13,63.78,30983
2013,3520426,Ilha Comprida,2.80,8.30,34.48,7.57,4.61,0.17,203.27,0.10,71.29,9908
2013,3520442,Ilha Solteira,0.70,8.60,10.71,6.66,34.83,2.05,14.89,8.85,4.86,26138
2013,3520509,Indaiatuba,1.40,7.20,12.10,5.47,44.44,0.39,39.83,0.33,38.53,222042
2013,3520608,Indiana,1.30,7.20,0.00,9.09,14.32,1.23,8.61,22.60,7.11,4951
2013,3520707,Indiaporã,0.20,11.80,0.00,10.53,13.62,1.12,13.27,28.69,6.48,3988
2013,3520806,Inúbia Paulista,0.20,2.10,,7.32,5.44,1.25,24.63,10.03,6.25,3826
2013,3520905,Ipaussu,0.80,8.70,24.54,7.16,21.28,1.68,17.09,10.69,29.45,14383
2013,3521002,Iperó,2.50,11.70,11.59,4.06,19.31,0.64,10.99,3.08,33.15,31745
2013,3521101,Ipeúna,1.40,8.70,0.00,6.03,33.78,0.00,70.02,3.52,62.45,6638
2013,3521150,Ipiguá,2.10,7.90,0.00,7.00,15.69,0.49,10.44,30.25,16.30,4858
2013,3521200,Iporanga,1.70,7.80,0.00,5.49,2.88,0.45,7.13,11.30,6.83,4369
2013,3521309,Ipuã,1.90,3.20,10.93,5.86,28.19,1.68,15.23,27.92,11.86,15184
2013,3521408,Iracemápolis,0.90,9.20,8.81,5.41,53.37,0.18,20.27,4.72,36.02,21815
2013,3521507,Irapuã,1.00,8.20,0.00,7.44,12.29,2.20,10.63,35.00,8.39,7666
2013,3521606,Irapuru,8.80,3.80,15.15,7.51,9.20,3.37,7.31,21.33,3.07,8123
2013,3521705,Itaberá,1.50,10.40,8.33,5.51,3.41,2.14,13.30,37.60,8.07,18158
2013,3521804,Itaí,1.90,9.10,12.31,6.27,6.40,0.64,14.31,30.91,11.99,25535
2013,3521903,Itajobi,1.90,9.70,6.29,8.61,17.74,2.23,21.93,35.50,17.29,15104
2013,3522000,Itaju,0.90,4.60,23.81,5.42,4.71,4.09,12.16,26.63,8.53,3505
2013,3522109,Itanhaém,1.80,9.90,9.71,8.43,14.94,0.28,11.77,3.47,8.78,93696
2013,3522158,Itaóca,2.90,8.50,44.44,7.20,2.10,0.49,7.63,13.69,16.75,3332
2013,3522208,Itapecerica da Serra,1.20,7.40,13.66,5.22,24.94,0.71,14.20,0.53,26.93,163363
2013,3522307,Itapetininga,2.50,11.10,14.38,7.03,20.64,0.20,19.41,8.19,29.03,153810
2013,3522406,Itapeva,1.80,10.00,23.13,6.80,16.47,2.44,16.12,21.32,12.31,91807
2013,3522505,Itapevi,1.80,8.70,9.97,4.81,27.72,0.77,30.29,0.00,23.82,217005
2013,3522604,Itapira,1.90,9.20,8.99,8.76,30.88,1.27,31.11,2.25,40.93,72048
2013,3522653,Itapirapuã Paulista,1.40,8.50,20.00,6.37,2.16,0.00,5.64,13.99,5.04,4081
2013,3522703,Itápolis,1.20,8.20,5.94,8.73,16.08,1.48,23.33,11.54,29.22,41920
2013,3522802,Itaporanga,2.30,8.10,19.23,6.51,3.45,2.17,8.59,14.67,6.85,15064
2013,3522901,Itapuí,3.00,15.20,0.00,7.68,8.22,3.59,27.56,4.51,38.34,13023
2013,3523008,Itapura,1.80,6.60,16.13,10.59,13.74,1.53,12.77,33.88,7.77,4629
2013,3523107,Itaquaquecetuba,2.10,8.10,15.51,4.86,21.87,0.50,11.85,0.17,31.48,344558
2013,3523206,Itararé,1.70,12.20,19.26,6.74,5.90,2.89,11.26,9.73,12.62,49818
2013,3523305,Itariri,2.20,8.80,19.74,5.17,6.99,0.75,9.01,31.47,5.40,16441
2013,3523404,Itatiba,0.90,10.20,12.63,5.85,41.11,0.25,34.70,11.61,34.84,109907
2013,3523503,Itatinga,1.70,11.50,3.97,5.08,27.14,0.20,8.66,11.23,11.26,19297
2013,3523602,Itirapina,1.80,16.50,17.34,6.16,14.43,0.33,14.91,14.07,16.54,16709
2013,3523701,Itirapuã,1.90,10.90,13.89,4.81,15.36,0.57,8.74,26.26,6.11,6232
2013,3523800,Itobi,3.00,12.90,13.16,6.15,25.20,0.73,9.47,28.78,7.21,7807
2013,3523909,Itu,2.20,8.40,13.08,6.18,41.69,0.46,36.57,0.53,34.60,163882
2013,3524006,Itupeva,1.70,9.00,8.25,4.58,44.24,0.56,52.27,1.08,39.91,51082
2013,3524105,Ituverava,2.20,6.30,17.74,7.60,33.30,2.65,21.00,14.14,19.44,40552
2013,3524204,Jaborandi,1.70,8.90,11.36,6.13,20.39,0.29,14.66,37.44,7.28,6846
2013,3524303,Jaboticabal,1.60,8.90,9.86,7.21,47.29,0.67,23.57,5.93,22.99,75041
2013,3524402,Jacareí,1.10,7.60,10.31,6.14,45.62,0.29,31.48,0.31,46.52,223064
2013,3524501,Jaci,0.80,7.20,12.20,5.45,31.70,8.96,41.22,8.52,44.79,6233
2013,3524600,Jacupiranga,2.00,5.40,13.22,7.08,9.42,0.51,12.94,15.21,8.77,17801
2013,3524709,Jaguariúna,1.10,9.20,13.91,5.35,35.96,0.75,97.81,0.32,39.81,49497
2013,3524808,Jales,1.60,4.30,7.46,7.49,20.21,2.17,18.21,4.34,16.08,48724
2013,3524907,Jambeiro,2.40,7.80,12.20,4.94,39.66,0.00,40.87,2.18,58.34,5868
2013,3525003,Jandira,1.80,9.00,12.16,3.93,34.26,1.02,19.02,0.01,34.98,116041
2013,3525102,Jardinópolis,2.10,11.00,5.24,6.27,29.47,0.60,15.92,12.15,19.85,40640
2013,3525201,Jarinu,1.60,8.70,9.59,5.54,28.25,0.50,31.63,3.26,20.23,26353
2013,3525300,Jaú,1.80,7.60,10.62,6.92,17.87,1.82,21.68,2.30,16.30,140077
2013,3525409,Jeriquara,0.60,14.20,0.00,7.43,16.16,0.71,18.14,46.20,5.83,3230
2013,3525508,Joanópolis,2.80,8.10,14.29,6.72,17.50,0.57,10.33,11.44,8.58,12492
2013,3525607,João Ramalho,2.20,13.80,15.63,6.19,22.20,2.26,24.90,64.31,4.31,4361
2013,3525706,José Bonifácio,1.80,8.70,2.33,6.06,25.05,2.56,22.94,12.50,25.87,34846
2013,3525805,Júlio Mesquita,0.80,7.20,0.00,5.17,10.02,0.38,6.87,4.56,5.07,4639
2013,3525854,Jumirim,1.10,7.10,0.00,4.60,14.73,1.86,18.37,7.37,41.38,3042
2013,3525904,Jundiaí,1.10,6.60,9.69,6.64,65.60,0.55,73.19,0.33,28.84,393920
2013,3526001,Junqueirópolis,1.20,5.20,19.46,8.75,14.02,3.87,17.72,18.09,19.55,19765
2013,3526100,Juquiá,2.30,7.70,15.72,8.70,7.35,1.68,9.34,15.32,7.60,19535
2013,3526209,Juquitiba,1.90,10.20,4.24,6.48,7.67,0.25,11.38,0.13,13.44,30239
2013,3526308,Lagoinha,1.90,5.00,30.30,11.88,4.77,0.00,7.80,11.36,7.30,4966
2013,3526407,Laranjal Paulista,2.70,9.00,14.62,8.42,21.82,2.59,21.87,5.28,36.56,26853
2013,3526506,Lavínia,1.90,9.60,0.00,4.30,4.26,2.25,10.42,38.97,3.87,9995
2013,3526605,Lavrinhas,1.40,11.60,10.00,7.05,16.32,1.59,11.91,5.15,31.68,6950
2013,3526704,Leme,2.10,9.70,11.33,6.98,33.32,2.64,19.79,3.35,28.05,97505
2013,3526803,Lençóis Paulista,1.70,7.50,9.26,6.12,33.55,1.38,27.74,7.35,31.94,65026
2013,3526902,Limeira,1.60,8.10,6.83,6.48,47.55,0.91,30.84,0.66,36.30,291748
2013,3527009,Lindóia,2.30,1.30,12.50,6.74,8.56,1.66,13.01,5.37,26.49,7265
2013,3527108,Lins,3.00,7.60,10.50,7.97,52.51,0.74,32.03,2.72,38.92,75117
2013,3527207,Lorena,2.20,8.90,11.22,7.34,26.20,1.59,16.23,0.51,28.70,86337
2013,3527256,Lourdes,1.60,7.10,0.00,8.53,20.93,0.00,11.72,32.16,8.08,2227
2013,3527306,Louveira,1.60,9.30,15.63,5.16,50.54,0.37,182.62,0.37,41.00,41700
2013,3527405,Lucélia,1.50,11.90,0.00,7.22,7.04,3.74,13.54,9.52,17.27,20918
2013,3527504,Lucianópolis,0.30,4.00,0.00,5.97,5.93,2.27,11.72,26.18,5.78,2345
2013,3527603,Luís Antônio,1.30,11.90,12.12,4.57,42.27,0.19,68.25,8.47,63.51,12704
2013,3527702,Luiziânia,2.00,8.40,0.00,6.69,6.78,1.93,8.48,22.44,6.59,5384
2013,3527801,Lupércio,1.80,6.80,19.23,8.18,7.96,0.75,8.13,15.21,10.63,4523
2013,3527900,Lutécia,1.30,12.70,0.00,7.99,5.27,0.65,22.24,54.62,9.20,2754
2013,3528007,Macatuba,1.60,6.90,0.00,5.68,20.71,1.78,16.87,12.67,18.71,16909
2013,3528106,Macaubal,1.20,8.30,0.00,8.15,27.15,4.39,13.59,27.87,6.02,7978
2013,3528205,Macedônia,0.70,7.00,38.46,8.25,7.67,1.35,11.91,28.38,16.57,3756
2013,3528304,Magda,1.60,6.30,0.00,8.01,18.36,1.37,18.50,40.34,6.32,3246
